"CD_MUN";"NM_MUN";"SIGLA_UF";"ID";"Mun.Celulas";"Media_PM25";"Desvio_Padrao_PM25";"Min_PM25";"Max_PM25";"Ano";"Mes"
"2608503";"Lagoa de Itaenga";"PE";1563;47;11,345698843611;0,29717579965566;11,0160207748413;12,2266416549683;2022;3
"2608602";"Lagoa do Ouro";"PE";1564;162;8,6214637108791;0,17394776629251;8,2572660446167;8,92014312744141;2022;3
"2608701";"Lagoa dos Gatos";"PE";1565;181;8,85828657835228;0,301327703200586;8,42487621307373;9,97232723236084;2022;3
"2608750";"Lagoa Grande";"PE";1566;1521;11,0570499707334;0,390216354370686;10,1933927536011;11,8981351852417;2022;3
"2608800";"Lajedo";"PE";1567;154;9,55821988489721;0,161813552143196;9,21540546417236;9,87986755371094;2022;3
"2608909";"Limoeiro";"PE";1568;222;10,9842878504916;0,274855056395101;10,3516302108765;11,4298934936523;2022;3
"2609006";"Macaparana";"PE";1569;88;10,6138617884029;0,242388466847135;10,1485223770142;11,2617406845093;2022;3
"2609105";"Machados";"PE";1570;49;11,0760004471759;0,242633136199558;10,5519008636475;11,556134223938;2022;3
"2609154";"Manari";"PE";1571;283;11,2037486827837;0,61928293387044;10,104474067688;12,6007041931152;2022;3
"2609204";"Maraial";"PE";1572;168;9,84778718153636;0,650275766622989;9,1951093673706;11,7331094741821;2022;3
"2609303";"Mirandiba";"PE";1573;674;7,83609858040287;0,934010662982701;6,15851259231567;11,3405132293701;2022;3
"2609402";"Moreno";"PE";1574;160;12,9109724581242;0,943120559340594;11,6175050735474;17,2353363037109;2022;3
"2609501";"Nazaré da Mata";"PE";1575;106;11,5023631599714;0,268695543755897;10,9381332397461;12,0562438964844;2022;3
"2609600";"Olinda";"PE";1576;34;15,7105359750635;1,91965056017011;13,5073041915894;19,1963119506836;2022;3
"2609709";"Orobó";"PE";1577;115;10,6058622609014;0,0987464200507432;10,3137216567993;10,7916984558105;2022;3
"2609808";"Orocó";"PE";1578;452;11,4908845298058;0,58109099310806;10,2356700897217;13,1262626647949;2022;3
"2609907";"Ouricuri";"PE";1579;1958;11,2700338451319;0,561707542421768;9,89897060394287;13,2423419952393;2022;3
"2610004";"Palmares";"PE";1580;282;11,8983405431112;0,795410958046719;9,9868631362915;13,7284898757935;2022;3
"2610103";"Palmeirina";"PE";1581;140;8,70721349034991;0,255201844942129;8,27267074584961;9,38714599609375;2022;3
"2610202";"Panelas";"PE";1582;314;8,591793521954;0,388639607387368;7,5295090675354;9,46600437164307;2022;3
"2610301";"Paranatama";"PE";1583;154;9,76235080694223;0,169509923746316;9,44215869903564;10,2063236236572;2022;3
"2610400";"Parnamirim";"PE";1584;2132;10,6734474832524;0,860209366529864;8,08770179748535;12,1100244522095;2022;3
"2610509";"Passira";"PE";1585;267;10,4769654363282;0,240453355907577;9,79675102233887;10,9047603607178;2022;3
"2610608";"Paudalho";"PE";1586;217;12,5430334767988;0,639012369020737;11,6240386962891;15,4852876663208;2022;3
"2610707";"Paulista";"PE";1587;80;18,2421351075172;1,61042428024214;14,5990171432495;20,9042873382568;2022;3
"2610806";"Pedra";"PE";1588;763;10,4023545041465;0,444219125607088;9,7177562713623;11,3600492477417;2022;3
"2610905";"Pesqueira";"PE";1589;789;10,7050357946727;0,6901733642229;9,26790809631348;11,965859413147;2022;3
"2611002";"Petrolândia";"PE";1590;855;10,5870723579362;0,760856085481756;9,42129707336426;12,7933769226074;2022;3
"2611101";"Petrolina";"PE";1591;3749;10,6888939457341;0,972004032807947;8,50177955627441;14,8960332870483;2022;3
"2611200";"Poção";"PE";1592;167;11,0383866932578;0,321173228254837;10,57239818573;11,6620283126831;2022;3
"2611309";"Pombos";"PE";1593;196;10,5520130906786;0,286247538179403;9,98095798492432;11,2448692321777;2022;3
"2611408";"Primavera";"PE";1594;92;10,8811407089233;0,229053070719685;10,6046409606934;11,4376373291016;2022;3
"2611507";"Quipapá";"PE";1595;188;8,83767761068141;0,319787667651012;7,81220865249634;9,3778133392334;2022;3
"2611533";"Quixaba";"PE";1596;169;10,7536853361412;0,680597810820904;9,03383541107178;12,4590034484863;2022;3
"2611606";"Recife";"PE";1597;176;14,8330022096634;3,39256439435317;8,71001243591309;21,6462574005127;2022;3
"2611705";"Riacho das Almas";"PE";1598;258;10,4237007540326;0,378857230668545;9,4290189743042;11,3566112518311;2022;3
"2611804";"Ribeirão";"PE";1599;236;11,6180316674507;0,414760244137265;10,612133026123;12,4539031982422;2022;3
"2611903";"Rio Formoso";"PE";1600;184;10,7081608668618;0,443682496864235;9,24402809143066;11,7557191848755;2022;3
"2612000";"Sairé";"PE";1601;156;10,2417556628203;0,367835317684674;9,5391035079956;10,7839593887329;2022;3
"2612109";"Salgadinho";"PE";1602;71;10,8017308275465;0,0775866080535161;10,5758504867554;10,9422292709351;2022;3
"2612208";"Salgueiro";"PE";1603;1372;8,72569737003426;0,734285351981555;7,20426416397095;11,4657163619995;2022;3
"2612307";"Saloá";"PE";1604;206;9,60035907874987;0,211916887552596;9,15407085418701;10,1458702087402;2022;3
"2612406";"Sanharó";"PE";1605;220;10,083017245206;0,443805410961534;9,22376537322998;11,0507659912109;2022;3
"2612455";"Santa Cruz";"PE";1606;1027;11,608136982161;0,395555996892265;10,5994625091553;12,8037824630737;2022;3
"2612471";"Santa Cruz da Baixa Verde";"PE";1607;97;8,1636292024986;0,530940850084633;6,95638608932495;9,81100177764893;2022;3
"2612505";"Santa Cruz do Capibaribe";"PE";1608;272;11,0999371304232;0,255104476723466;10,8336296081543;11,8756742477417;2022;3
"2612554";"Santa Filomena";"PE";1609;827;11,0741535657262;0,624518736849535;9,8128719329834;12,2691984176636;2022;3
"2612604";"Santa Maria da Boa Vista";"PE";1610;2468;11,4845845463597;0,563806355557828;10,2669582366943;13,390456199646;2022;3
"2612703";"Santa Maria do Cambucá";"PE";1611;75;11,0575945790609;0,101791709915331;10,822096824646;11,2853765487671;2022;3
"2612802";"Santa Terezinha";"PE";1612;164;11,0768134419511;0,372079489514872;9,70998859405518;12,5706148147583;2022;3
"2612901";"São Benedito do Sul";"PE";1613;131;9,04341915363574;0,19235542971101;8,5582160949707;9,44782161712646;2022;3
"2613008";"São Bento do Una";"PE";1614;592;9,87121342807203;0,418748900258668;9,06994915008545;10,7762641906738;2022;3
"2613107";"São Caitano";"PE";1615;318;9,96169447748916;0,238044094348442;9,41658115386963;10,4399890899658;2022;3
"2613206";"São João";"PE";1616;212;9,15983025083002;0,48722694896158;8,5972490310669;10,6751623153687;2022;3
"2613305";"São Joaquim do Monte";"PE";1617;184;9,54516236678414;0,348089752839183;9,0175085067749;10,4046936035156;2022;3
"2613404";"São José da Coroa Grande";"PE";1618;58;9,77359211033788;0,666773783557386;7,12286949157715;11,2246189117432;2022;3
"2613503";"São José do Belmonte";"PE";1619;1206;7,45727641032901;0,569956996563693;5,18697261810303;9,45909404754639;2022;3
"2613602";"São José do Egito";"PE";1620;636;11,1861452666469;0,228024512248877;10,5235004425049;12,9607181549072;2022;3
"2613701";"São Lourenço da Mata";"PE";1621;221;13,5645030353943;2,01412432341802;10,311502456665;20,3234710693359;2022;3
"2613800";"São Vicente Férrer";"PE";1622;92;10,5465458476025;0,545814660135239;9,89331817626953;11,8284034729004;2022;3
"2613909";"Serra Talhada";"PE";1623;2449;8,58772496020568;1,16562330373253;5,37835550308228;11,942479133606;2022;3
"2614006";"Serrita";"PE";1624;1261;9,15519334776452;0,497510853688463;7,69416332244873;10,9855070114136;2022;3
"2614105";"Sertânia";"PE";1625;1984;11,7119306369174;0,635072608664161;10,5116519927979;13,2367210388184;2022;3
"2614204";"Sirinhaém";"PE";1626;307;11,5162250071473;0,542731758582645;7,0392951965332;12,2065553665161;2022;3
"2614303";"Moreilândia";"PE";1627;336;10,5867922306061;0,405239366758137;9,47818660736084;11,9607152938843;2022;3
"2614402";"Solidão";"PE";1628;112;11,3015978080886;0,713350894117407;9,7798547744751;12,9981603622437;2022;3
"2614501";"Surubim";"PE";1629;206;10,8185626187371;0,164644258775334;10,4408559799194;11,1623992919922;2022;3
"2614600";"Tabira";"PE";1630;321;11,8103504032361;0,614516937837279;10,0649585723877;13,5543117523193;2022;3
"2614709";"Tacaimbó";"PE";1631;186;10,0507360325065;0,151184047683071;9,60339736938477;10,342306137085;2022;3
"2614808";"Tacaratu";"PE";1632;1034;11,6154933695175;0,701073126806998;9,88581085205078;12,9199628829956;2022;3
"2614857";"Tamandaré";"PE";1633;176;10,0841011106968;0,657716046834312;5,39727973937988;11,3847398757935;2022;3
"2615003";"Taquaritinga do Norte";"PE";1634;394;10,8787778379953;0,363685056635726;10,2753791809082;11,6491765975952;2022;3
"2615102";"Terezinha";"PE";1635;123;8,96844659200529;0,152228096043404;8,5087718963623;9,25179195404053;2022;3
"2615201";"Terra Nova";"PE";1636;265;9,24567301048423;0,279496904252683;7,96685409545898;9,97478675842285;2022;3
"2615300";"Timbaúba";"PE";1637;236;10,8972955719899;0,28391394035261;10,384762763977;11,6577768325806;2022;3
"2615409";"Toritama";"PE";1638;20;11,2912101745605;0,0972323858517437;11,094033241272;11,4799127578735;2022;3
"2615508";"Tracunhaém";"PE";1639;117;11,27012785072;0,382057088255073;10,8165645599365;12,2101106643677;2022;3
"2615607";"Trindade";"PE";1640;239;10,5332565227812;0,39962273358157;9,60853385925293;11,189736366272;2022;3
"2615706";"Triunfo";"PE";1641;160;8,59469304084778;0,590787383519444;7,3881983757019;10,7312030792236;2022;3
"2615805";"Tupanatinga";"PE";1642;766;10,3795820826339;0,255909811454084;9,73226356506348;11,0486402511597;2022;3
"2615904";"Tuparetama";"PE";1643;160;11,2194996833801;0,194483261910995;10,8213443756104;11,6489820480347;2022;3
"2616001";"Venturosa";"PE";1644;274;10,6172673232364;0,481645729168264;9,65109920501709;11,5527200698853;2022;3
"2616100";"Verdejante";"PE";1645;390;7,82704125551077;0,528393030259973;6,32106065750122;9,6064453125;2022;3
"2616183";"Vertente do Lério";"PE";1646;59;10,8972552832911;0,125157573598863;10,6171360015869;11,133264541626;2022;3
"2616209";"Vertentes";"PE";1647;163;10,6752626500978;0,248422723794781;10,2132301330566;11,3026857376099;2022;3
"2616308";"Vicência";"PE";1648;188;11,3818233216063;0,251588195191519;10,7048921585083;11,851710319519;2022;3
"2616407";"Vitória de Santo Antão";"PE";1649;275;11,6922142999822;0,658265839006612;10,4745140075684;13,3764114379883;2022;3
"2616506";"Xexéu";"PE";1650;93;11,4600651136009;0,338768059874267;10,2027292251587;11,9467182159424;2022;3
"2600054";"Abreu e Lima";"PE";1466;101;11,2923449903431;2,71025820389551;8,84892749786377;15,8868036270142;2022;4
"2600104";"Afogados da Ingazeira";"PE";1467;311;8,93618821944454;0,587545656443693;6,94506072998047;10,383074760437;2022;4
"2600203";"Afrânio";"PE";1468;1229;8,50186152221518;0,549361799081901;6,81526517868042;10,4491767883301;2022;4
"2600302";"Agrestina";"PE";1469;170;7,8626719643088;0,145770685516594;7,55016851425171;8,21063137054443;2022;4
"2600401";"Água Preta";"PE";1470;433;9,62362390522593;0,582414825823263;8,18920803070068;10,88037109375;2022;4
"2600500";"Águas Belas";"PE";1471;725;8,0816345438464;0,278615111528388;7,32295894622803;8,5139856338501;2022;4
"2600609";"Alagoinha";"PE";1472;179;8,53364277418765;0,125599657126324;8,23323059082031;8,76780796051025;2022;4
"2600708";"Aliança";"PE";1473;225;9,78665120018853;0,21210469332392;9,35039234161377;10,2584838867188;2022;4
"2600807";"Altinho";"PE";1474;366;7,78433508560306;0,160665690592504;7,35570096969604;8,25544452667236;2022;4
"2600906";"Amaraji";"PE";1475;193;9,29935758719173;0,396588361420755;8,50553607940674;10,1632061004639;2022;4
"2601003";"Angelim";"PE";1476;95;7,31996327952335;0,0754014547391368;7,13855361938477;7,46031904220581;2022;4
"2601052";"Araçoiaba";"PE";1477;80;9,44813423156738;0,208688927885612;8,92722702026367;9,6838846206665;2022;4
"2601102";"Araripina";"PE";1478;1666;9,01186983725604;0,5033201755701;7,42351818084717;12,0054359436035;2022;4
"2601201";"Arcoverde";"PE";1479;282;8,52747318085204;0,219205463572121;7,74828577041626;8,90145492553711;2022;4
"2601300";"Barra de Guabiraba";"PE";1480;100;8,47191297531128;0,145500528103175;8,20351791381836;8,80412197113037;2022;4
"2601409";"Barreiros";"PE";1481;190;7,489772287168;0,430155608570679;5,82672929763794;8,69650554656982;2022;4
"2601508";"Belém de Maria";"PE";1482;59;8,44485498686968;0,442580220815454;7,83031320571899;9,62325191497803;2022;4
"2601607";"Belém do São Francisco";"PE";1483;1500;8,97638951619466;0,596939810740141;7,46038150787354;11,3651857376099;2022;4
"2601706";"Belo Jardim";"PE";1484;529;8,73391571477591;0,219098380867364;8,22055244445801;9,20526027679443;2022;4
"2601805";"Betânia";"PE";1485;1019;9,11611111147715;0,233165800246494;7,63993310928345;10,6564102172852;2022;4
"2601904";"Bezerros";"PE";1486;408;8,10170814453387;0,30161039721166;7,40701818466187;8,78476905822754;2022;4
"2602001";"Bodocó";"PE";1487;1345;10,0083058091344;0,475745510534704;9,14516162872314;11,7842464447021;2022;4
"2602100";"Bom Conselho";"PE";1488;650;7,27443357394292;0,17256622754655;6,95008563995361;7,85397958755493;2022;4
"2602209";"Bom Jardim";"PE";1489;182;9,00738209420508;0,193045668484646;8,74275875091553;9,73259544372559;2022;4
"2602308";"Bonito";"PE";1490;319;8,23585353151758;0,289675153936459;7,56823778152466;9,37225914001465;2022;4
"2602407";"Brejão";"PE";1491;130;7,29151465709393;0,0962174835256649;7,12072896957397;7,50176906585693;2022;4
"2602506";"Brejinho";"PE";1492;89;8,07760075236974;0,351306880209098;7,26608562469482;9,1578311920166;2022;4
"2602605";"Brejo da Madre de Deus";"PE";1493;621;8,90582919773464;0,206479447140422;8,1744213104248;9,50712299346924;2022;4
"2602704";"Buenos Aires";"PE";1494;77;9,59602487242067;0,080575387896321;9,47717761993408;9,92470645904541;2022;4
"2602803";"Buíque";"PE";1495;1102;8,23414866288214;0,204445461063106;7,67142581939697;8,70432376861572;2022;4
"2602902";"Cabo de Santo Agostinho";"PE";1496;360;10,0518099811342;1,45378580342853;5,58950042724609;16,304012298584;2022;4
"2603009";"Cabrobó";"PE";1497;1364;9,69737752022281;0,50516035192628;8,24368762969971;11,4949989318848;2022;4
"2603108";"Cachoeirinha";"PE";1498;150;8,33573561350505;0,141301961258356;8,11032581329346;8,7678394317627;2022;4
"2603207";"Caetés";"PE";1499;240;7,96035740375519;0,345031922511427;7,37455368041992;8,64772987365723;2022;4
"2603306";"Calçado";"PE";1500;99;7,7816658212681;0,353278904277135;7,15971231460571;8,34842872619629;2022;4
"2603405";"Calumbi";"PE";1501;149;9,95352758817225;0,7121041933527;7,34389925003052;11,1126976013184;2022;4
"2603454";"Camaragibe";"PE";1502;42;16,2544797942752;2,5039032724687;10,4598932266235;19,5275096893311;2022;4
"2603504";"Camocim de São Félix";"PE";1503;60;7,95923155943553;0,254792686687762;7,5056004524231;8,32812690734863;2022;4
"2603603";"Camutanga";"PE";1504;32;9,28949064016342;0,144981171267211;9,00911521911621;9,53784847259521;2022;4
"2603702";"Canhotinho";"PE";1505;348;7,52361991350678;0,160248121362222;7,20459461212158;7,91851949691772;2022;4
"2603801";"Capoeiras";"PE";1506;276;8,01797550657521;0,275507946989995;7,29526329040527;8,37754535675049;2022;4
"2603900";"Carnaíba";"PE";1507;351;9,04874264616572;0,58416616865568;7,33480834960938;10,6168270111084;2022;4
"2603926";"Carnaubeira da Penha";"PE";1508;828;9,55544423711473;0,36175175603983;8,4730167388916;11,5717277526855;2022;4
"2604007";"Carpina";"PE";1509;122;9,99519288735311;0,422027899088885;9,50645732879639;10,9689064025879;2022;4
"2604106";"Caruaru";"PE";1510;760;8,84034090481306;0,981536903719942;6,57209587097168;13,3021154403687;2022;4
"2604155";"Casinhas";"PE";1511;98;8,88601817890089;0,0644353092093601;8,65256977081299;8,99991607666016;2022;4
"2604205";"Catende";"PE";1512;170;9,31178952946382;0,590620163951535;8,20497989654541;10,409740447998;2022;4
"2604304";"Cedro";"PE";1513;123;12,3700525547431;0,399824077190621;11,974157333374;14,4498262405396;2022;4
"2604403";"Chã de Alegria";"PE";1514;42;10,3935147012983;0,170943286943548;10,1232805252075;10,7077045440674;2022;4
"2604502";"Chã Grande";"PE";1515;69;8,56034299601679;0,091824531232817;8,35133743286133;8,75045204162598;2022;4
"2604601";"Condado";"PE";1516;72;9,55033567216661;0,225091005010924;9,15214729309082;10,0590896606445;2022;4
"2604700";"Correntes";"PE";1517;259;7,30129659866274;0,0452427613954945;7,18992376327515;7,45594549179077;2022;4
"2604809";"Cortês";"PE";1518;84;8,88609910011292;0,21879851902862;8,63613605499268;9,5066556930542;2022;4
"2604908";"Cumaru";"PE";1519;241;8,45316084390854;0,187532267733352;8,15660095214844;8,88877964019775;2022;4
"2605004";"Cupira";"PE";1520;77;7,73415365466824;0,133374187210483;7,51311540603638;8,07201957702637;2022;4
"2605103";"Custódia";"PE";1521;1154;9,09548847720776;0,220217009587535;7,2818489074707;10,8347511291504;2022;4
"2605152";"Dormentes";"PE";1522;1263;8,52240848201471;0,33625466140463;7,06864643096924;10,4837379455566;2022;4
"2605202";"Escada";"PE";1523;284;9,60337207686733;0,255833398235371;8,89071846008301;10,4561967849731;2022;4
"2605301";"Exu";"PE";1524;1074;10,5317949760338;0,589169049102318;9,17445373535156;12,264368057251;2022;4
"2605400";"Feira Nova";"PE";1525;86;9,62526514363843;0,255005513446962;9,16884803771973;10,1156196594238;2022;4
"2605509";"Ferreiros";"PE";1527;77;9,30291801304012;0,219345513332141;8,89473628997803;9,69134998321533;2022;4
"2605608";"Flores";"PE";1528;816;9,43622209803731;0,673152316022404;6,7089729309082;11,4541244506836;2022;4
"2605707";"Floresta";"PE";1529;2962;9,32364867363001;0,355716738218508;8,0302619934082;10,7776012420654;2022;4
"2605806";"Frei Miguelinho";"PE";1530;172;8,78766847211261;0,135001548530434;8,5499439239502;9,12064838409424;2022;4
"2605905";"Gameleira";"PE";1531;216;9,45674123587432;0,373772166226157;8,51059055328369;10,2434148788452;2022;4
"2606002";"Garanhuns";"PE";1532;380;7,59822293206265;0,300741473459599;7,17666101455688;8,86468505859375;2022;4
"2606101";"Glória do Goitá";"PE";1533;191;9,86910563364079;0,427604329303244;9,08749103546143;10,8277988433838;2022;4
"2606200";"Goiana";"PE";1534;368;10,1478425627169;1,08371512881955;8,36576175689697;15,3476848602295;2022;4
"2606309";"Granito";"PE";1535;430;10,5328293667283;0,547364460989581;9,34708881378174;11,8665819168091;2022;4
"2606408";"Gravatá";"PE";1536;416;8,27071846333834;0,28703815516765;7,65560579299927;8,91783809661865;2022;4
"2606507";"Iati";"PE";1537;526;7,87454461054204;0,355005622753368;7,14313697814941;8,63862991333008;2022;4
"2606606";"Ibimirim";"PE";1538;1541;8,85150581950263;0,485833210516542;7,74525880813599;9,85046195983887;2022;4
"2606705";"Ibirajuba";"PE";1539;157;7,90089875117988;0,221020738989966;7,47253131866455;8,40504455566406;2022;4
"2606804";"Igarassu";"PE";1540;257;10,8377417293504;1,77923764536002;8,71966648101807;15,1378898620605;2022;4
"2606903";"Iguaracy";"PE";1541;689;8,46049139565411;0,372726430248556;7,08381748199463;9,96271705627441;2022;4
"2607000";"Inajá";"PE";1542;1022;8,83979809680797;0,146212263345833;8,42002296447754;9,37164402008057;2022;4
"2607109";"Ingazeira";"PE";1543;199;8,50396473084263;0,398773188838342;7,35208320617676;9,60415172576904;2022;4
"2607208";"Ipojuca";"PE";1544;432;8,918947931793;0,638239560649757;2,60643768310547;11,0451879501343;2022;4
"2607307";"Ipubi";"PE";1545;569;9,32959298132174;0,330085855517473;8,67829990386963;11,5371179580688;2022;4
"2607406";"Itacuruba";"PE";1546;354;8,60116517611143;0,299268765211045;7,84392356872559;9,17974758148193;2022;4
"2607505";"Itaíba";"PE";1547;869;8,25222541931995;0,19425617108281;7,63994264602661;8,68822193145752;2022;4
"2607604";"Ilha de Itamaracá";"PE";1548;53;10,9643363232883;0,508498704884072;9,75664710998535;11,8512239456177;2022;4
"2607653";"Itambé";"PE";1549;247;9,2598285694354;0,504906786268145;7,98254823684692;13,8995141983032;2022;4
"2607703";"Itapetim";"PE";1550;337;8,12245198739389;0,279367897908024;7,45845746994019;9,76966381072998;2022;4
"2607752";"Itapissuma";"PE";1551;63;10,8885384211465;0,589877848230749;9,57702445983887;12,2900953292847;2022;4
"2607802";"Itaquitinga";"PE";1552;128;9,39514507353306;0,226858684785786;8,56375885009766;9,80650520324707;2022;4
"2607901";"Jaboatão dos Guararapes";"PE";1553;214;11,7433422792738;2,14920395118991;7,96772956848145;16,8827095031738;2022;4
"2607950";"Jaqueira";"PE";1554;70;8,40160537447248;0,202788781907789;8,0616340637207;9,07310771942139;2022;4
"2608008";"Jataúba";"PE";1555;587;8,61397526008307;0,187876971841424;8,05232906341553;9,00348472595215;2022;4
"2608057";"Jatobá";"PE";1556;229;8,920418401993;0,176307774349832;8,51817607879639;9,22344589233398;2022;4
"2608107";"João Alfredo";"PE";1557;112;8,87645270994731;0,0862235256412401;8,72454166412354;9,11761283874512;2022;4
"2608206";"Joaquim Nabuco";"PE";1558;103;9,27856233281997;0,690716634507327;8,44014072418213;10,502836227417;2022;4
"2608255";"Jucati";"PE";1559;101;7,94001187428389;0,248238413346246;7,44350433349609;8,39381408691406;2022;4
"2608305";"Jupi";"PE";1560;86;8,09129433853682;0,150880783409197;7,55349969863892;8,25324058532715;2022;4
"2608404";"Jurema";"PE";1561;120;7,47619683345159;0,0629443023548382;7,35184192657471;7,64060258865356;2022;4
"2608453";"Lagoa do Carro";"PE";1562;57;9,69105740597374;0,0951043451396721;9,49471282958984;9,84700775146484;2022;4
"2608503";"Lagoa de Itaenga";"PE";1563;47;10,0120237634537;0,331415307137254;9,59714508056641;10,8040952682495;2022;4
"2608602";"Lagoa do Ouro";"PE";1564;162;7,2338166501787;0,0740976394238069;7,0798454284668;7,39010334014893;2022;4
"2608701";"Lagoa dos Gatos";"PE";1565;181;7,77120188718343;0,315805900427886;7,25681209564209;8,58950710296631;2022;4
"2608750";"Lagoa Grande";"PE";1566;1521;8,68033983455059;0,41615184753861;7,44840431213379;11,3206300735474;2022;4
"2608800";"Lajedo";"PE";1567;154;8,08136563796502;0,440896156312038;7,1208815574646;8,64063453674316;2022;4
"2608909";"Limoeiro";"PE";1568;222;9,38988972569371;0,209773160678027;8,91737365722656;9,79681301116943;2022;4
"2609006";"Macaparana";"PE";1569;88;9,29623307965019;0,144995022320313;8,97925281524658;9,56563568115234;2022;4
"2609105";"Machados";"PE";1570;49;9,3951425941623;0,179727553305408;9,12568378448486;9,74794006347656;2022;4
"2609154";"Manari";"PE";1571;283;8,5670135787856;0,153139104877802;8,17250919342041;8,86897087097168;2022;4
"2609204";"Maraial";"PE";1572;168;8,39129377830596;0,537656364342054;7,75293207168579;10,3655595779419;2022;4
"2609303";"Mirandiba";"PE";1573;674;9,92838783716943;0,475725782753704;8,34264850616455;11,7587728500366;2022;4
"2609402";"Moreno";"PE";1574;160;9,79634982347488;0,371651788724955;9,24111366271973;11,7294883728027;2022;4
"2609501";"Nazaré da Mata";"PE";1575;106;9,98778434069651;0,137157966515074;9,65760040283203;10,5513744354248;2022;4
"2609600";"Olinda";"PE";1576;34;17,097373008728;1,70253580050048;13,7731294631958;19,8241634368896;2022;4
"2609709";"Orobó";"PE";1577;115;8,97165868178658;0,0532865538078832;8,87112903594971;9,17481422424316;2022;4
"2609808";"Orocó";"PE";1578;452;9,51160035618638;0,443025555583815;7,94841146469116;11,76731300354;2022;4
"2609907";"Ouricuri";"PE";1579;1958;10,057579461839;0,357107402407283;8,95182800292969;11,6828546524048;2022;4
"2610004";"Palmares";"PE";1580;282;9,58362719015027;0,561287929244974;8,30817699432373;10,4200401306152;2022;4
"2610103";"Palmeirina";"PE";1581;140;7,38343305247171;0,0827997940412171;7,2077202796936;7,63420391082764;2022;4
"2610202";"Panelas";"PE";1582;314;7,35755181919997;0,105368272390064;7,12517023086548;7,63478803634644;2022;4
"2610301";"Paranatama";"PE";1583;154;7,93127485374352;0,463484357986445;7,15263605117798;8,83673572540283;2022;4
"2610400";"Parnamirim";"PE";1584;2132;10,2627758174631;0,771683109805858;8,57132053375244;12,3325634002686;2022;4
"2610509";"Passira";"PE";1585;267;8,71612928154763;0,246668794589563;8,16491317749023;9,22258186340332;2022;4
"2610608";"Paudalho";"PE";1586;217;9,95991889672345;0,405180757060857;9,10454845428467;10,9101514816284;2022;4
"2610707";"Paulista";"PE";1587;80;16,4534218668938;2,14003116781147;10,5760202407837;21,9570865631104;2022;4
"2610806";"Pedra";"PE";1588;763;8,46831435457282;0,152259527366004;8,06192016601562;8,79968070983887;2022;4
"2610905";"Pesqueira";"PE";1589;789;8,33934594409396;0,133737039756616;8,04584789276123;8,69561100006104;2022;4
"2611002";"Petrolândia";"PE";1590;855;8,43590431603772;0,486884473634164;7,50320911407471;9,65027618408203;2022;4
"2611101";"Petrolina";"PE";1591;3749;8,91709072159334;0,633573767632888;7,30954790115356;12,8578977584839;2022;4
"2611200";"Poção";"PE";1592;167;8,34179869668926;0,0838136197655094;8,18159675598145;8,65614032745361;2022;4
"2611309";"Pombos";"PE";1593;196;8,91994272446146;0,179015310306464;8,52974700927734;9,49909782409668;2022;4
"2611408";"Primavera";"PE";1594;92;9,61348864306574;0,577227372427363;8,54588890075684;10,4676370620728;2022;4
"2611507";"Quipapá";"PE";1595;188;7,52399679447742;0,0894775408148097;7,32710313796997;7,72941017150879;2022;4
"2611533";"Quixaba";"PE";1596;169;8,91736893682085;0,514544739496151;7,29567813873291;10,4508829116821;2022;4
"2611606";"Recife";"PE";1597;176;14,4415814984928;2,9398733401038;8,82259654998779;19,7459201812744;2022;4
"2611705";"Riacho das Almas";"PE";1598;258;8,70724487674329;0,13954476389216;8,33003425598145;9,06369590759277;2022;4
"2611804";"Ribeirão";"PE";1599;236;9,58070744094202;0,323584329779253;8,68885707855225;10,2003574371338;2022;4
"2611903";"Rio Formoso";"PE";1600;184;8,25496287708697;0,463428849340034;6,93799114227295;9,77259254455566;2022;4
"2612000";"Sairé";"PE";1601;156;8,08715695906908;0,124392460335164;7,84249782562256;8,32206058502197;2022;4
"2612109";"Salgadinho";"PE";1602;71;8,78497327885158;0,0840906091221894;8,60236263275146;8,96250534057617;2022;4
"2612208";"Salgueiro";"PE";1603;1372;10,9078179691693;0,966939687643627;8,18256187438965;13,717942237854;2022;4
"2612307";"Saloá";"PE";1604;206;7,66752200219238;0,328982568221984;7,13758134841919;8,48639297485352;2022;4
"2612406";"Sanharó";"PE";1605;220;8,38137355284257;0,10541991848852;8,13694095611572;8,60595893859863;2022;4
"2612455";"Santa Cruz";"PE";1606;1027;8,84484831662351;0,53359667364206;6,74380445480347;11,3089017868042;2022;4
"2612471";"Santa Cruz da Baixa Verde";"PE";1607;97;9,36253635170533;0,715711600972828;8,43704128265381;11,4117546081543;2022;4
"2612505";"Santa Cruz do Capibaribe";"PE";1608;272;8,90052957745159;0,269790276309063;8,56549549102783;9,63662624359131;2022;4
"2612554";"Santa Filomena";"PE";1609;827;8,34349172723624;0,556793387185929;7,65644454956055;10,6489753723145;2022;4
"2612604";"Santa Maria da Boa Vista";"PE";1610;2468;9,1907432415497;0,393333412943735;8,22442245483398;11,3538465499878;2022;4
"2612703";"Santa Maria do Cambucá";"PE";1611;75;8,71111792246501;0,0770685639961502;8,45134258270264;8,85478496551514;2022;4
"2612802";"Santa Terezinha";"PE";1612;164;8,12896377284352;0,407849669898594;6,56238269805908;9,30186462402344;2022;4
"2612901";"São Benedito do Sul";"PE";1613;131;7,76729571728306;0,16769989474864;7,40881776809692;8,20066356658936;2022;4
